site,location,trap_type,transect,station,year,month,season,rainfall_season,x_long,y_lat,count,Cxpa,elevation,distance,precip,preciplag1,preciplag2,preciplag3,tmean,tmeanlag1,tmeanlag2,tmeanlag3,tmax,tmaxlag1,tmaxlag2,tmaxlag3,tmin,tminlag1,tminlag2,tminlag3
SOL,s39,co2,800,300,2003,4,spring,wet,-155.3309372,19.53528431,0,0,1790.99,2216.32,261,40,73,23,12.5,12.51,11.57,11.53,17.81,19.06,18.01,18.55,7.19,5.95,5.12,4.51
SOL,s40,co2,800,400,2003,4,spring,wet,-155.3299932,19.53530972,0,0,1782.25,2195.36,261,40,73,23,12.5,12.51,11.57,11.53,17.81,19.06,18.01,18.55,7.19,5.95,5.12,4.51
SOL,s42,co2,800,600,2003,4,spring,wet,-155.328094,19.53534362,0,0,1763.75,2168.36,266,41,75,24,12.6,12.61,11.67,11.64,17.86,19.12,18.06,18.61,7.33,6.09,5.27,4.66
SOL,s43,co2,800,700,2003,4,spring,wet,-155.3271563,19.53535112,0,0,1754.69,2162.76,271,41,76,24,12.7,12.69,11.76,11.73,17.94,19.16,18.1,18.66,7.45,6.22,5.41,4.8
SOL,s44,co2,800,800,2003,4,spring,wet,-155.3261946,19.53536798,0,0,1748.28,2160.67,271,41,76,24,12.7,12.7,11.76,11.73,17.94,19.17,18.1,18.66,7.45,6.22,5.41,4.8
SOL,s1,co2,0,100,2003,5,spring,dry,-155.3329462,19.54251051,0,0,1836.1,1520.07,79,260,39,73,13.88,12.26,12.26,11.32,21,17.63,18.87,17.82,6.75,6.88,5.65,4.82
SOL,s2,co2,0,200,2003,5,spring,dry,-155.3319964,19.54252278,0,0,1826.15,1477.82,79,260,39,73,13.88,12.26,12.26,11.32,21,17.63,18.87,17.82,6.75,6.88,5.65,4.82
SOL,s3,co2,0,300,2003,5,spring,dry,-155.3310508,19.54253499,0,0,1811.18,1441.42,81,265,38,75,14.03,12.41,12.42,11.48,21.09,17.73,18.97,17.91,6.97,7.09,5.87,5.05
SOL,s4,co2,0,400,2003,5,spring,dry,-155.3300969,19.54253826,0,0,1796.57,1411.86,81,265,38,75,14.03,12.41,12.42,11.48,21.09,17.73,18.97,17.91,6.97,7.09,5.87,5.05
SOL,s8,co2,0,800,2003,5,spring,dry,-155.3262994,19.54260559,0,0,1762.29,1356.88,83,275,39,78,14.2,12.64,12.64,11.69,21.19,17.91,19.12,18.03,7.21,7.37,6.15,5.35
SOL,s11,co2,200,200,2003,5,spring,dry,-155.3319987,19.54069397,0,0,1822.04,1667.38,78,258,39,73,13.89,12.28,12.28,11.35,21.02,17.65,18.89,17.85,6.76,6.9,5.67,4.84
SOL,s12,co2,200,300,2003,5,spring,dry,-155.3310245,19.54070197,0,0,1809.47,1634.62,80,264,40,74,14.02,12.41,12.42,11.48,21.09,17.73,18.98,17.92,6.95,7.08,5.86,5.03
SOL,s14,co2,200,500,2003,5,spring,dry,-155.3291205,19.54078976,0,0,1788.83,1579.96,81,269,39,76,14.13,12.52,12.53,11.59,21.15,17.8,19.04,17.97,7.11,7.23,6.01,5.2
SOL,s17,co2,200,800,2003,5,spring,dry,-155.3263022,19.54080895,0,0,1763.46,1556.33,83,274,40,77,14.22,12.63,12.63,11.69,21.19,17.88,19.1,18.02,7.25,7.37,6.16,5.35
SOL,s18,co2,200,900,2003,5,spring,dry,-155.3253102,19.54080273,0,0,1755.49,1562.83,83,274,40,77,14.22,12.63,12.63,11.69,21.19,17.88,19.1,18.02,7.25,7.37,6.16,5.35
SOL,s19,co2,400,100,2003,5,spring,dry,-155.3329037,19.53888951,0,0,1828.69,1888.32,78,257,40,72,13.93,12.32,12.33,11.39,21.06,17.69,18.94,17.89,6.8,6.95,5.71,4.88
SOL,s22,co2,400,400,2003,5,spring,dry,-155.3300548,19.53893982,0,0,1796.62,1799.97,79,262,40,74,14.05,12.44,12.45,11.51,21.12,17.76,19.01,17.96,6.97,7.12,5.89,5.06
SOL,s23,co2,400,500,2003,5,spring,dry,-155.3291131,19.53894746,0,0,1788.38,1781.93,80,267,40,75,14.15,12.54,12.55,11.61,21.17,17.82,19.07,18,7.12,7.26,6.03,5.21
SOL,s24,co2,400,600,2003,5,spring,dry,-155.3281553,19.53895981,0,0,1781.11,1768.59,80,267,40,75,14.15,12.54,12.55,11.61,21.17,17.82,19.07,18,7.12,7.26,6.03,5.21
SOL,s27,co2,400,900,2003,5,spring,dry,-155.3252939,19.53900571,0,0,1757.16,1761.84,82,272,40,76,14.23,12.63,12.63,11.69,21.21,17.88,19.11,18.04,7.24,7.37,6.15,5.34
SOL,s28,co2,600,100,2003,5,spring,dry,-155.3328972,19.53711042,0,0,1820.17,2074.36,77,256,40,72,13.98,12.38,12.38,11.45,21.11,17.73,18.99,17.95,6.84,7.02,5.77,4.94
SOL,s30,co2,600,300,2003,5,spring,dry,-155.3310014,19.53710781,0,0,1799.71,2020.05,78,261,40,73,14.1,12.5,12.5,11.57,21.17,17.81,19.06,18.01,7.02,7.19,5.94,5.12
SOL,s31,co2,600,400,2003,5,spring,dry,-155.330048,19.53712911,0,0,1790.47,1997.26,78,261,40,73,14.1,12.5,12.5,11.57,21.17,17.81,19.06,18.01,7.02,7.19,5.94,5.12
SOL,s32,co2,600,500,2003,5,spring,dry,-155.3290873,19.53715056,0,0,1781.02,1979.18,80,266,41,75,14.19,12.59,12.6,11.67,21.22,17.86,19.11,18.06,7.16,7.32,6.09,5.27
SOL,s34,co2,600,700,2003,5,spring,dry,-155.3271535,19.53714839,0,0,1763.98,1963.23,81,271,41,76,14.28,12.69,12.69,11.75,21.26,17.93,19.16,18.09,7.3,7.45,6.22,5.41
SOL,s37,co2,800,100,2003,5,spring,dry,-155.332842,19.53525972,0,0,1812.74,2268.47,77,256,40,72,13.98,12.38,12.38,11.45,21.11,17.74,18.99,17.95,6.85,7.02,5.77,4.94
SOL,s38,co2,800,200,2003,5,spring,dry,-155.3318923,19.53527198,0,0,1801,2240.38,77,256,40,72,13.98,12.38,12.38,11.45,21.11,17.74,18.99,17.95,6.85,7.02,5.77,4.94
SOL,s41,co2,800,500,2003,5,spring,dry,-155.3290041,19.53533634,0,0,1772.09,2178.06,80,266,41,75,14.19,12.59,12.61,11.67,21.22,17.86,19.12,18.06,7.16,7.32,6.09,5.27
SOL,s42,co2,800,600,2003,5,spring,dry,-155.328094,19.53534362,0,0,1763.75,2168.36,80,266,41,75,14.2,12.6,12.61,11.67,21.22,17.86,19.12,18.06,7.17,7.33,6.09,5.27
SOL,s45,co2,800,900,2003,5,spring,dry,-155.3252135,19.53538517,0,0,1741.61,2163.43,81,271,41,76,14.28,12.7,12.7,11.76,21.26,17.94,19.17,18.1,7.3,7.45,6.22,5.41
SOL,s3,co2,0,300,2003,6,summer,dry,-155.3310508,19.54253499,0,0,1811.18,1441.42,54,81,265,38,14.47,14.03,12.41,12.42,21.26,21.09,17.73,18.97,7.68,6.97,7.09,5.87
SOL,s4,co2,0,400,2003,6,summer,dry,-155.3300969,19.54253826,0,0,1796.57,1411.86,54,81,265,38,14.47,14.03,12.41,12.42,21.26,21.09,17.73,18.97,7.68,6.97,7.09,5.87
SOL,s7,co2,0,700,2003,6,summer,dry,-155.327251,19.54262012,0,0,1770.42,1356.38,55,82,270,39,14.59,14.13,12.53,12.54,21.36,21.15,17.82,19.05,7.81,7.1,7.24,6.02
SOL,s8,co2,0,800,2003,6,summer,dry,-155.3262994,19.54260559,0,0,1762.29,1356.88,55,83,275,39,14.68,14.2,12.64,12.64,21.45,21.19,17.91,19.12,7.91,7.21,7.37,6.15
SOL,s9,co2,0,900,2003,6,summer,dry,-155.3253262,19.54259073,0,0,1754.53,1364.84,55,83,275,39,14.68,14.2,12.64,12.64,21.45,21.19,17.91,19.12,7.91,7.21,7.37,6.15
SOL,s10,co2,200,100,2003,6,summer,dry,-155.3329485,19.54068616,0,0,1834.1,1704.66,53,78,258,39,14.33,13.89,12.28,12.28,21.19,21.02,17.65,18.89,7.47,6.76,6.9,5.66
SOL,s11,co2,200,200,2003,6,summer,dry,-155.3319987,19.54069397,0,0,1822.04,1667.38,53,78,258,39,14.33,13.89,12.28,12.28,21.19,21.02,17.65,18.89,7.47,6.76,6.9,5.67
SOL,s13,co2,200,400,2003,6,summer,dry,-155.3301002,19.54074459,0,0,1799.09,1605.19,54,80,264,40,14.46,14.02,12.41,12.42,21.25,21.09,17.73,18.98,7.66,6.95,7.08,5.86
SOL,s15,co2,200,600,2003,6,summer,dry,-155.3282018,19.5408016,0,0,1780.36,1565.52,54,81,269,39,14.56,14.13,12.52,12.53,21.3,21.15,17.8,19.04,7.82,7.11,7.23,6.01
SOL,s16,co2,200,700,2003,6,summer,dry,-155.3271965,19.54081456,0,0,1769.74,1556.46,55,83,274,40,14.65,14.22,12.63,12.63,21.35,21.19,17.88,19.1,7.95,7.25,7.37,6.16
SOL,s19,co2,400,100,2003,6,summer,dry,-155.3329037,19.53888951,0,0,1828.69,1888.32,52,78,257,40,14.36,13.93,12.32,12.33,21.21,21.06,17.69,18.94,7.51,6.8,6.95,5.71
SOL,s20,co2,400,200,2003,6,summer,dry,-155.3319541,19.53891078,0,0,1816.98,1853.48,52,78,257,40,14.37,13.93,12.32,12.33,21.21,21.06,17.69,18.94,7.52,6.8,6.95,5.71
SOL,s24,co2,400,600,2003,6,summer,dry,-155.3281553,19.53895981,0,0,1781.11,1768.59,54,80,267,40,14.57,14.15,12.54,12.55,21.31,21.17,17.82,19.07,7.83,7.12,7.26,6.03
SOL,s26,co2,400,800,2003,6,summer,dry,-155.3262559,19.53898869,0,0,1765.61,1758.54,54,82,272,40,14.65,14.22,12.63,12.63,21.35,21.2,17.88,19.11,7.94,7.24,7.37,6.15
SOL,s27,co2,400,900,2003,6,summer,dry,-155.3252939,19.53900571,0,0,1757.16,1761.84,54,82,272,40,14.65,14.23,12.63,12.63,21.35,21.21,17.88,19.11,7.95,7.24,7.37,6.15
SOL,s29,co2,600,200,2003,6,summer,dry,-155.3319474,19.53710911,0,0,1809.59,2044.9,52,77,256,40,14.41,13.98,12.38,12.38,21.24,21.11,17.73,18.99,7.57,6.84,7.02,5.77
SOL,s31,co2,600,400,2003,6,summer,dry,-155.330048,19.53712911,0,0,1790.47,1997.26,52,78,261,40,14.53,14.1,12.5,12.5,21.3,21.17,17.81,19.06,7.75,7.02,7.19,5.94
SOL,s32,co2,600,500,2003,6,summer,dry,-155.3290873,19.53715056,0,0,1781.02,1979.18,53,80,266,41,14.62,14.19,12.59,12.6,21.34,21.22,17.86,19.11,7.89,7.16,7.32,6.09
SOL,s33,co2,600,600,2003,6,summer,dry,-155.3281487,19.53714951,0,0,1772.21,1968.83,53,80,266,41,14.62,14.19,12.59,12.61,21.34,21.22,17.86,19.12,7.89,7.16,7.32,6.09
SOL,s34,co2,600,700,2003,6,summer,dry,-155.3271535,19.53714839,0,0,1763.98,1963.23,54,81,271,41,14.7,14.28,12.69,12.69,21.38,21.26,17.93,19.16,8.02,7.3,7.45,6.22
SOL,s38,co2,800,200,2003,6,summer,dry,-155.3318923,19.53527198,0,0,1801,2240.38,52,77,256,40,14.41,13.98,12.38,12.38,21.24,21.11,17.74,18.99,7.58,6.85,7.02,5.77
SOL,s39,co2,800,300,2003,6,summer,dry,-155.3309372,19.53528431,0,0,1790.99,2216.32,52,78,261,40,14.53,14.1,12.5,12.51,21.3,21.17,17.81,19.06,7.75,7.02,7.19,5.95
SOL,s41,co2,800,500,2003,6,summer,dry,-155.3290041,19.53533634,0,0,1772.09,2178.06,53,80,266,41,14.62,14.19,12.59,12.61,21.34,21.22,17.86,19.12,7.89,7.16,7.32,6.09
SOL,s42,co2,800,600,2003,6,summer,dry,-155.328094,19.53534362,0,0,1763.75,2168.36,53,80,266,41,14.62,14.2,12.6,12.61,21.34,21.22,17.86,19.12,7.89,7.17,7.33,6.09
SOL,s45,co2,800,900,2003,6,summer,dry,-155.3252135,19.53538517,0,0,1741.61,2163.43,54,81,271,41,14.71,14.28,12.7,12.7,21.39,21.26,17.94,19.17,8.02,7.3,7.45,6.22
SOL,s2,co2,0,200,2003,7,summer,dry,-155.3319964,19.54252278,0,0,1826.15,1477.82,155,54,79,260,15.56,14.32,13.88,12.26,22.52,21.18,21,17.63,8.59,7.46,6.75,6.88
SOL,s3,co2,0,300,2003,7,summer,dry,-155.3310508,19.54253499,0,0,1811.18,1441.42,159,54,81,265,15.71,14.47,14.03,12.41,22.59,21.26,21.09,17.73,8.82,7.68,6.97,7.09
SOL,s5,co2,0,500,2003,7,summer,dry,-155.3291456,19.54254151,0,0,1786.87,1389,164,55,82,270,15.81,14.59,14.13,12.53,22.64,21.36,21.15,17.82,8.98,7.81,7.1,7.24
SOL,s7,co2,0,700,2003,7,summer,dry,-155.327251,19.54262012,0,0,1770.42,1356.38,164,55,82,270,15.81,14.59,14.13,12.53,22.64,21.36,21.15,17.82,8.98,7.81,7.1,7.24
SOL,s9,co2,0,900,2003,7,summer,dry,-155.3253262,19.54259073,0,0,1754.53,1364.84,168,55,83,275,15.9,14.68,14.2,12.64,22.68,21.45,21.19,17.91,9.12,7.91,7.21,7.37
SOL,s10,co2,200,100,2003,7,summer,dry,-155.3329485,19.54068616,0,0,1834.1,1704.66,155,53,78,258,15.58,14.33,13.89,12.28,22.55,21.19,21.02,17.65,8.6,7.47,6.76,6.9
SOL,s11,co2,200,200,2003,7,summer,dry,-155.3319987,19.54069397,0,0,1822.04,1667.38,155,53,78,258,15.58,14.33,13.89,12.28,22.55,21.19,21.02,17.65,8.6,7.47,6.76,6.9
SOL,s15,co2,200,600,2003,7,summer,dry,-155.3282018,19.5408016,0,0,1780.36,1565.52,163,54,81,269,15.79,14.56,14.13,12.52,22.62,21.3,21.15,17.8,8.96,7.82,7.11,7.23
SOL,s16,co2,200,700,2003,7,summer,dry,-155.3271965,19.54081456,0,0,1769.74,1556.46,168,55,83,274,15.88,14.65,14.22,12.63,22.65,21.35,21.19,17.88,9.11,7.95,7.25,7.37
SOL,s17,co2,200,800,2003,7,summer,dry,-155.3263022,19.54080895,0,0,1763.46,1556.33,168,55,83,274,15.88,14.65,14.22,12.63,22.65,21.35,21.19,17.88,9.11,7.95,7.25,7.37
SOL,s19,co2,400,100,2003,7,summer,dry,-155.3329037,19.53888951,0,0,1828.69,1888.32,154,52,78,257,15.62,14.36,13.93,12.32,22.58,21.21,21.06,17.69,8.65,7.51,6.8,6.95
SOL,s20,co2,400,200,2003,7,summer,dry,-155.3319541,19.53891078,0,0,1816.98,1853.48,154,52,78,257,15.62,14.37,13.93,12.32,22.58,21.21,21.06,17.69,8.65,7.52,6.8,6.95
SOL,s23,co2,400,500,2003,7,summer,dry,-155.3291131,19.53894746,0,0,1788.38,1781.93,163,54,80,267,15.81,14.57,14.15,12.54,22.64,21.31,21.17,17.82,8.97,7.83,7.12,7.26
SOL,s24,co2,400,600,2003,7,summer,dry,-155.3281553,19.53895981,0,0,1781.11,1768.59,163,54,80,267,15.81,14.57,14.15,12.54,22.64,21.31,21.17,17.82,8.97,7.83,7.12,7.26
SOL,s25,co2,400,700,2003,7,summer,dry,-155.3271701,19.53897251,0,0,1772.38,1760.8,167,54,82,272,15.88,14.65,14.22,12.63,22.66,21.35,21.2,17.88,9.1,7.94,7.24,7.37
SOL,s26,co2,400,800,2003,7,summer,dry,-155.3262559,19.53898869,0,0,1765.61,1758.54,167,54,82,272,15.88,14.65,14.22,12.63,22.66,21.35,21.2,17.88,9.1,7.94,7.24,7.37
SOL,s27,co2,400,900,2003,7,summer,dry,-155.3252939,19.53900571,0,0,1757.16,1761.84,167,54,82,272,15.88,14.65,14.23,12.63,22.66,21.35,21.21,17.88,9.1,7.95,7.24,7.37
SOL,s28,co2,600,100,2003,7,summer,dry,-155.3328972,19.53711042,0,0,1820.17,2074.36,154,52,77,256,15.67,14.41,13.98,12.38,22.62,21.24,21.11,17.73,8.71,7.57,6.84,7.02
SOL,s30,co2,600,300,2003,7,summer,dry,-155.3310014,19.53710781,0,0,1799.71,2020.05,158,52,78,261,15.78,14.53,14.1,12.5,22.66,21.3,21.17,17.81,8.89,7.75,7.02,7.19
SOL,s31,co2,600,400,2003,7,summer,dry,-155.330048,19.53712911,0,0,1790.47,1997.26,158,52,78,261,15.78,14.53,14.1,12.5,22.66,21.3,21.17,17.81,8.89,7.75,7.02,7.19
SOL,s32,co2,600,500,2003,7,summer,dry,-155.3290873,19.53715056,0,0,1781.02,1979.18,162,53,80,266,15.86,14.62,14.19,12.59,22.68,21.34,21.22,17.86,9.03,7.89,7.16,7.32
SOL,s34,co2,600,700,2003,7,summer,dry,-155.3271535,19.53714839,0,0,1763.98,1963.23,167,54,81,271,15.94,14.7,14.28,12.69,22.7,21.38,21.26,17.93,9.17,8.02,7.3,7.45
SOL,s39,co2,800,300,2003,7,summer,dry,-155.3309372,19.53528431,0,0,1790.99,2216.32,158,52,78,261,15.78,14.53,14.1,12.5,22.66,21.3,21.17,17.81,8.89,7.75,7.02,7.19
SOL,s40,co2,800,400,2003,7,summer,dry,-155.3299932,19.53530972,0,0,1782.25,2195.36,158,52,78,261,15.78,14.53,14.1,12.5,22.66,21.3,21.17,17.81,8.89,7.75,7.02,7.19
SOL,s41,co2,800,500,2003,7,summer,dry,-155.3290041,19.53533634,0,0,1772.09,2178.06,162,53,80,266,15.86,14.62,14.19,12.59,22.68,21.34,21.22,17.86,9.03,7.89,7.16,7.32
SOL,s42,co2,800,600,2003,7,summer,dry,-155.328094,19.53534362,0,0,1763.75,2168.36,162,53,80,266,15.86,14.62,14.2,12.6,22.68,21.34,21.22,17.86,9.03,7.89,7.17,7.33
SOL,s45,co2,800,900,2003,7,summer,dry,-155.3252135,19.53538517,0,0,1741.61,2163.43,167,54,81,271,15.94,14.71,14.28,12.7,22.7,21.39,21.26,17.94,9.17,8.02,7.3,7.45
SOL,s2,co2,0,200,2003,9,fall,dry,-155.3319964,19.54252278,0,0,1826.15,1477.82,180,149,155,54,14.6,16.06,15.56,14.32,21.28,22.92,22.52,21.18,7.91,9.2,8.59,7.46
SOL,s4,co2,0,400,2003,9,fall,dry,-155.3300969,19.54253826,0,0,1796.57,1411.86,184,151,159,54,14.76,16.21,15.71,14.47,21.38,22.99,22.59,21.26,8.14,9.42,8.82,7.68
SOL,s7,co2,0,700,2003,9,fall,dry,-155.327251,19.54262012,0,0,1770.42,1356.38,189,152,164,55,14.88,16.31,15.81,14.59,21.45,23.03,22.64,21.36,8.3,9.58,8.98,7.81
SOL,s8,co2,0,800,2003,9,fall,dry,-155.3262994,19.54260559,0,0,1762.29,1356.88,194,154,168,55,14.97,16.39,15.9,14.68,21.5,23.07,22.67,21.45,8.44,9.7,9.12,7.91
SOL,s9,co2,0,900,2003,9,fall,dry,-155.3253262,19.54259073,0,0,1754.53,1364.84,194,154,168,55,14.97,16.39,15.9,14.68,21.5,23.07,22.68,21.45,8.44,9.7,9.12,7.91
SOL,s10,co2,200,100,2003,9,fall,dry,-155.3329485,19.54068616,0,0,1834.1,1704.66,180,148,155,53,14.61,16.08,15.58,14.33,21.29,22.94,22.55,21.19,7.92,9.22,8.6,7.47
SOL,s11,co2,200,200,2003,9,fall,dry,-155.3319987,19.54069397,0,0,1822.04,1667.38,180,148,155,53,14.61,16.08,15.58,14.33,21.29,22.94,22.55,21.19,7.92,9.22,8.6,7.47
SOL,s12,co2,200,300,2003,9,fall,dry,-155.3310245,19.54070197,0,0,1809.47,1634.62,184,150,159,54,14.75,16.2,15.7,14.46,21.37,22.99,22.59,21.25,8.12,9.41,8.8,7.66
SOL,s13,co2,200,400,2003,9,fall,dry,-155.3301002,19.54074459,0,0,1799.09,1605.19,184,150,159,54,14.75,16.2,15.7,14.46,21.37,22.99,22.59,21.25,8.12,9.41,8.8,7.66
SOL,s15,co2,200,600,2003,9,fall,dry,-155.3282018,19.5408016,0,0,1780.36,1565.52,189,151,163,54,14.86,16.3,15.79,14.56,21.44,23.03,22.62,21.3,8.28,9.56,8.96,7.82
SOL,s20,co2,400,200,2003,9,fall,dry,-155.3319541,19.53891078,0,0,1816.98,1853.48,180,147,154,52,14.64,16.12,15.62,14.37,21.31,22.97,22.58,21.21,7.96,9.27,8.65,7.52
SOL,s21,co2,400,300,2003,9,fall,dry,-155.3309991,19.53893216,0,0,1805.65,1823.3,185,149,158,53,14.76,16.23,15.73,14.48,21.38,23.02,22.62,21.27,8.14,9.44,8.83,7.69
SOL,s22,co2,400,400,2003,9,fall,dry,-155.3300548,19.53893982,0,0,1796.62,1799.97,185,149,158,53,14.76,16.23,15.73,14.48,21.38,23.02,22.62,21.27,8.14,9.44,8.83,7.69
SOL,s23,co2,400,500,2003,9,fall,dry,-155.3291131,19.53894746,0,0,1788.38,1781.93,189,150,163,54,14.87,16.32,15.81,14.57,21.44,23.05,22.64,21.31,8.29,9.58,8.97,7.83
SOL,s25,co2,400,700,2003,9,fall,dry,-155.3271701,19.53897251,0,0,1772.38,1760.8,194,152,167,54,14.95,16.39,15.88,14.65,21.48,23.08,22.66,21.35,8.41,9.69,9.1,7.94
SOL,s28,co2,600,100,2003,9,fall,dry,-155.3328972,19.53711042,0,0,1820.17,2074.36,181,146,154,52,14.68,16.17,15.67,14.41,21.34,23.01,22.62,21.24,8.01,9.33,8.71,7.57
SOL,s29,co2,600,200,2003,9,fall,dry,-155.3319474,19.53710911,0,0,1809.59,2044.9,181,146,154,52,14.68,16.17,15.67,14.41,21.34,23.01,22.62,21.24,8.01,9.33,8.71,7.57
SOL,s31,co2,600,400,2003,9,fall,dry,-155.330048,19.53712911,0,0,1790.47,1997.26,185,148,158,52,14.8,16.28,15.78,14.53,21.41,23.05,22.66,21.3,8.19,9.5,8.89,7.75
SOL,s34,co2,600,700,2003,9,fall,dry,-155.3271535,19.53714839,0,0,1763.98,1963.23,195,151,167,54,15,16.44,15.94,14.7,21.52,23.12,22.7,21.38,8.48,9.76,9.17,8.02
SOL,s36,co2,600,900,2003,9,fall,dry,-155.3252682,19.5372088,0,0,1750.12,1961.01,195,151,167,54,15,16.44,15.94,14.7,21.52,23.12,22.7,21.38,8.48,9.76,9.17,8.02
SOL,s38,co2,800,200,2003,9,fall,dry,-155.3318923,19.53527198,0,0,1801,2240.38,181,146,154,52,14.68,16.17,15.67,14.41,21.34,23.01,22.62,21.24,8.02,9.33,8.71,7.58
SOL,s39,co2,800,300,2003,9,fall,dry,-155.3309372,19.53528431,0,0,1790.99,2216.32,185,148,158,52,14.81,16.28,15.78,14.53,21.41,23.06,22.66,21.3,8.2,9.5,8.89,7.75
SOL,s41,co2,800,500,2003,9,fall,dry,-155.3290041,19.53533634,0,0,1772.09,2178.06,190,149,162,53,14.91,16.37,15.86,14.62,21.47,23.09,22.68,21.34,8.34,9.64,9.03,7.89
SOL,s42,co2,800,600,2003,9,fall,dry,-155.328094,19.53534362,0,0,1763.75,2168.36,190,149,162,53,14.91,16.37,15.86,14.62,21.47,23.09,22.68,21.34,8.34,9.64,9.03,7.89
SOL,s45,co2,800,900,2003,9,fall,dry,-155.3252135,19.53538517,0,0,1741.61,2163.43,195,151,167,54,15,16.45,15.94,14.71,21.52,23.12,22.7,21.39,8.48,9.77,9.17,8.02
SOL,s2,co2,0,200,2003,10,fall,dry,-155.3319964,19.54252278,0,0,1826.15,1477.82,49,180,149,155,14.88,14.6,16.06,15.56,21.82,21.28,22.92,22.52,7.94,7.91,9.2,8.59
SOL,s3,co2,0,300,2003,10,fall,dry,-155.3310508,19.54253499,0,0,1811.18,1441.42,50,184,151,159,15.05,14.76,16.21,15.71,21.93,21.38,22.99,22.59,8.16,8.14,9.42,8.82
SOL,s4,co2,0,400,2003,10,fall,dry,-155.3300969,19.54253826,0,0,1796.57,1411.86,50,184,151,159,15.05,14.76,16.21,15.71,21.93,21.38,22.99,22.59,8.16,8.14,9.42,8.82
SOL,s5,co2,0,500,2003,10,fall,dry,-155.3291456,19.54254151,0,0,1786.87,1389,50,189,152,164,15.16,14.88,16.3,15.81,22.01,21.45,23.03,22.64,8.3,8.3,9.57,8.98
SOL,s6,co2,0,600,2003,10,fall,dry,-155.3281981,19.54258083,0,0,1778.96,1369.15,50,189,152,164,15.16,14.88,16.31,15.81,22.01,21.45,23.03,22.64,8.3,8.3,9.58,8.98
SOL,s7,co2,0,700,2003,10,fall,dry,-155.327251,19.54262012,0,0,1770.42,1356.38,50,189,152,164,15.16,14.88,16.31,15.81,22.01,21.45,23.03,22.64,8.3,8.3,9.58,8.98
SOL,s8,co2,0,800,2003,10,fall,dry,-155.3262994,19.54260559,0,0,1762.29,1356.88,51,194,154,168,15.25,14.97,16.39,15.9,22.08,21.5,23.07,22.67,8.41,8.44,9.7,9.12
SOL,s9,co2,0,900,2003,10,fall,dry,-155.3253262,19.54259073,0,0,1754.53,1364.84,51,194,154,168,15.25,14.97,16.39,15.9,22.08,21.5,23.07,22.68,8.41,8.44,9.7,9.12
SOL,s10,co2,200,100,2003,10,fall,dry,-155.3329485,19.54068616,0,0,1834.1,1704.66,49,180,148,155,14.89,14.61,16.08,15.58,21.83,21.29,22.94,22.55,7.94,7.92,9.22,8.6
SOL,s12,co2,200,300,2003,10,fall,dry,-155.3310245,19.54070197,0,0,1809.47,1634.62,50,184,150,159,15.03,14.75,16.2,15.7,21.92,21.37,22.99,22.59,8.14,8.12,9.41,8.8
SOL,s13,co2,200,400,2003,10,fall,dry,-155.3301002,19.54074459,0,0,1799.09,1605.19,50,184,150,159,15.03,14.75,16.2,15.7,21.92,21.37,22.99,22.59,8.14,8.12,9.41,8.8
SOL,s14,co2,200,500,2003,10,fall,dry,-155.3291205,19.54078976,0,0,1788.83,1579.96,50,189,151,163,15.15,14.86,16.3,15.79,21.99,21.44,23.03,22.62,8.3,8.28,9.56,8.96
SOL,s15,co2,200,600,2003,10,fall,dry,-155.3282018,19.5408016,0,0,1780.36,1565.52,50,189,151,163,15.15,14.86,16.3,15.79,21.99,21.44,23.03,22.62,8.3,8.28,9.56,8.96
SOL,s16,co2,200,700,2003,10,fall,dry,-155.3271965,19.54081456,0,0,1769.74,1556.46,51,194,153,168,15.26,14.96,16.38,15.88,22.07,21.49,23.07,22.65,8.44,8.42,9.69,9.11
SOL,s17,co2,200,800,2003,10,fall,dry,-155.3263022,19.54080895,0,0,1763.46,1556.33,51,194,153,168,15.26,14.96,16.38,15.88,22.07,21.49,23.07,22.65,8.44,8.43,9.69,9.11
SOL,s18,co2,200,900,2003,10,fall,dry,-155.3253102,19.54080273,0,0,1755.49,1562.83,51,194,153,168,15.26,14.96,16.38,15.88,22.07,21.49,23.07,22.65,8.44,8.43,9.69,9.11
SOL,s19,co2,400,100,2003,10,fall,dry,-155.3329037,19.53888951,0,0,1828.69,1888.32,49,180,147,154,14.92,14.64,16.12,15.62,21.85,21.31,22.97,22.58,7.98,7.96,9.27,8.65
SOL,s20,co2,400,200,2003,10,fall,dry,-155.3319541,19.53891078,0,0,1816.98,1853.48,49,180,147,154,14.92,14.64,16.12,15.62,21.85,21.31,22.97,22.58,7.98,7.96,9.27,8.65
SOL,s22,co2,400,400,2003,10,fall,dry,-155.3300548,19.53893982,0,0,1796.62,1799.97,50,185,149,158,15.05,14.76,16.23,15.73,21.94,21.38,23.02,22.62,8.16,8.14,9.44,8.83
SOL,s23,co2,400,500,2003,10,fall,dry,-155.3291131,19.53894746,0,0,1788.38,1781.93,50,189,150,163,15.15,14.87,16.32,15.81,22,21.44,23.05,22.64,8.3,8.29,9.58,8.97
SOL,s24,co2,400,600,2003,10,fall,dry,-155.3281553,19.53895981,0,0,1781.11,1768.59,50,189,150,163,15.15,14.87,16.32,15.81,22,21.44,23.05,22.64,8.3,8.29,9.58,8.97
